SALK_202548,chr3:018898631,7.00E-77,W/18898631-18898785,JS805191.1
SALK_208767,chr3:018901474,7.00E-112,W/18901474-18901691,JY126857.1
SALK_210173,chr3:018903777,0,W/18903777-18904164,JY502300.1
SALK_114867C,chr3:018904005,2.00E-81,W/18904005-18904167,JY086174.1
SALK_206282,chr3:018930007,3.00E-121,W/18930007-18930241,JS806738.1
SALK_114915C,chr3:018940573,3.00E-47,W/18940573-18940673,JY502571.1
SALK_205732,chr3:018949607,1.00E-103,W/18949607-18949809,JS806480.1
SALK_204658,chr3:018952160,8.00E-117,W/18952160-18952386,JS806067.1
SALK_203988,chr3:018952488,5.00E-119,W/18952488-18952718,JS805762.1
SALK_208604,chr3:018969540,2.00E-122,W/18969540-18969776,JY126773.1
SALK_203168,chr3:018981901,4.00E-35,W/18981901-18981979,JS805418.1
SALK_207334,chr3:018986464,8.00E-47,W/18986464-18986691,JS807220.1
SALK_206487,chr3:018990162,8.00E-117,W/18990162-18990388,JS806850.1
SALK_202796,chr3:019069463,2.00E-143,W/19069463-19069776,JS805280.1
SALK_205118,chr3:019091159,4.00E-140,W/19091159-19091427,JS806230.1
SALK_206274,chr3:019108330,8.00E-132,W/19108330-19108583,JS806735.1
SALK_205974,chr3:019149286,1.00E-103,W/19149286-19149488,JS806587.1
SALK_201718,chr3:019151769,4.00E-120,W/19151769-19152001,JS804828.1
SALK_203035,chr3:019158397,4.00E-79,W/19158397-19158555,JS805363.1
SALK_111667C2,chr3:019214151,3.00E-47,W/19214151-19214251,JY502401.1
SALK_203985,chr3:019246859,7.00E-77,W/19246859-19247013,JS805760.1
SALK_203540,chr3:019273820,3.00E-100,W/19273820-19274016,JS805549.1
SALK_111463C1,chr3:019287953,3.00E-53,W/19287953-19288064,JY086106.1
SALK_202682,chr3:019300226,4.00E-131,W/19300226-19300478,JS805245.1
SALK_206954,chr3:019342895,2.00E-96,W/19342895-19343094,JS807087.1
SALK_209946,chr3:019345576,3.00E-131,W/19345576-19345828,JY502232.1
SALK_200771,chr3:019374961,6.00E-149,W/19374961-19375245,JS804430.1
SALK_106246C1,chr3:019405138,2.00E-27,W/19405138-19405211,JY126363.1
SALK_200843,chr3:019423372,5.00E-119,W/19423372-19423605,JS804455.1
SALK_206216,chr3:019432157,3.00E-111,W/19432157-19432373,JS806698.1
SALK_204444,chr3:019432662,1.00E-155,W/19432662-19432958,JS805977.1
SALK_206663,chr3:019432703,5.00E-119,W/19432703-19432933,JS806952.1
SALK_206548,chr3:019433425,2.00E-139,W/19433425-19433692,JS806887.1
SALK_201868,chr3:019435776,4.00E-166,W/19435776-19436091,JS804917.1
SALK_209145,chr3:019484967,2.00E-133,W/19484967-19485223,JY501946.1
SALK_077691C1,chr3:019485022,6.00E-39,W/19485022-19485107,JY085820.1
SALK_200453,chr3:019507142,7.00E-138,W/19507142-19507406,JS804328.1
SALK_206658,chr3:019524332,2.00E-117,W/19524332-19524559,JS806948.1
SALK_207214,chr3:019547605,1.00E-103,W/19547605-19547807,JY127730.1
SALK_206733,chr3:019547761,9.00E-101,W/19547761-19547958,JS806989.1
SALK_202486,chr3:019549584,7.00E-77,W/19549584-19549738,JS805172.1
SALK_208949,chr3:019561761,8.00E-127,W/19561761-19562005,JY126933.1
SALK_203569,chr3:019594313,2.00E-128,W/19594313-19594560,JS805564.1
SALK_210136,chr3:019613076,3.00E-152,W/19613076-19613366,JY502282.1
SALK_114468C1,chr3:019613187,6.00E-87,W/19613187-19613359,JY086156.1
SALK_209463,chr3:019613417,0,W/19613417-19613782,JY502077.1
SALK_086817C1,chr3:019613546,2.00E-108,W/19613546-19613757,JY085951.1
SALK_201736,chr3:019635281,9.00E-28,W/19635281-19635374,JS804837.1
SALK_203706,chr3:019640341,7.00E-118,W/19640341-19640573,JS805631.1
SALK_200306,chr3:019648614,1.00E-135,W/19648614-19648874,JS804279.1
SALK_105335C,chr3:019684758,2.00E-108,W/19684758-19684969,JY126309.1
SALK_200378,chr3:019773516,6.00E-123,W/19773516-19773753,JS804308.1
SALK_206949,chr3:019799358,7.00E-107,W/19799358-19799566,JS807084.1
SALK_202372,chr3:019878092,9.00E-147,W/19878092-19878372,JS805139.1
SALK_112272C1,chr3:019887353,4.00E-73,W/19887353-19887500,JY086117.1
SALK_209991,chr3:019887354,4.00E-130,W/19887354-19887604,JY502243.1
SALK_209866,chr3:019892110,2.00E-153,W/19892110-19892402,JY502213.1
SALK_109668C1,chr3:019892247,5.00E-93,W/19892247-19892430,JY086087.1
SALK_209464,chr3:019954597,2.00E-123,W/19954597-19954835,JY502078.1
SALK_086818C1,chr3:019954600,6.00E-128,W/19954600-19954846,JY085952.1
SALK_208975,chr3:019997482,2.00E-158,W/19997482-19997783,JY501870.1
SALK_001396C1,chr3:019997559,2.00E-97,W/19997559-19997753,JY085744.1
SALK_208316,chr3:019998651,1.00E-34,W/19998651-19998728,JY126626.1
SALK_204420,chr3:020025200,4.00E-94,W/20025200-20025385,JS805965.1
SALK_206235,chr3:020029985,3.00E-111,W/20029985-20030201,JS806713.1
SALK_206267,chr3:020035214,1.00E-110,W/20035214-20035429,JS806731.1
SALK_200155,chr3:020076194,4.00E-166,W/20076194-20076509,JS804229.1
SALK_200740,chr3:020077142,2.00E-118,W/20077142-20077371,JS804424.1
SALK_203820,chr3:020110654,3.00E-142,W/20110654-20110926,JS805672.1
SALK_106339C1,chr3:020131648,3.00E-26,W/20131648-20131725,JY126374.1
SALK_209138,chr3:020142009,8.00E-127,W/20142009-20142253,JY501942.1
SALK_077358C1,chr3:020142026,3.00E-146,W/20142026-20142305,JY085816.1
SALK_207387,chr3:020145795,3.00E-88,W/20145795-20146130,JS807234.1
SALK_112276C,chr3:020173562,3.00E-47,W/20173562-20173662,JY502437.1
SALK_202649,chr3:020192386,4.00E-120,W/20192386-20192618,JS805231.1
SALK_204988,chr3:020203540,2.00E-102,W/20203540-20203740,JS806185.1
SALK_203306,chr3:020245867,8.00E-112,W/20245867-20246084,JS805463.1
SALK_201051,chr3:020254842,2.00E-08,W/20254842-20254872,JS804515.1
SALK_206488,chr3:020259067,2.00E-33,W/20259067-20259142,JS806851.1
SALK_201771,chr3:020263954,1.00E-46,W/20263954-20264057,JS804862.1
SALK_209102,chr3:020284124,2.00E-117,W/20284124-20284351,JY501929.1
SALK_076513C1,chr3:020284125,8.00E-122,W/20284125-20284360,JY085803.1
SALK_111667C1,chr3:020301703,3.00E-47,W/20301703-20301803,JY502400.1
SALK_108248C1,chr3:020348573,1.00E-34,W/20348573-20348650,JY126480.1
SALK_209040,chr3:020388366,2.00E-122,W/20388366-20388602,JY501902.1
SALK_004996C1,chr3:020388398,1.00E-114,W/20388398-20388620,JY085776.1
SALK_204193,chr3:020406126,5.00E-89,W/20406126-20406302,JS805872.1
SALK_206392,chr3:020438823,2.00E-133,W/20438823-20439079,JS806793.1
SALK_207050,chr3:020446573,4.00E-110,W/20446573-20446787,JS807132.1
SALK_209882,chr3:020482073,7.00E-133,W/20482073-20482328,JY502217.1
SALK_208479,chr3:020482497,1.00E-88,W/20482497-20482672,JY126712.1
SALK_110064C1,chr3:020508533,1.00E-84,W/20508533-20508701,JY086091.1
SALK_204565,chr3:020549803,9.00E-117,W/20549803-20550029,JS806033.1
SALK_203316,chr3:020549826,2.00E-86,W/20549826-20549997,JY127690.1
SALK_204374,chr3:020556306,3.00E-106,W/20556306-20556513,JS805939.1
SALK_207105,chr3:020561673,9.00E-91,W/20561673-20561852,JS807162.1
SALK_203673,chr3:020571868,9.00E-111,W/20571868-20572083,JS805607.1
SALK_206627,chr3:020600057,1.00E-34,W/20600057-20600134,JS806927.1
SALK_208739,chr3:020615485,2.00E-112,W/20615485-20615703,JY126845.1
SALK_203144,chr3:020624213,3.00E-116,W/20624213-20624438,JS805408.1
SALK_205339,chr3:020653884,6.00E-113,W/20653884-20654103,JS806340.1
SALK_205449,chr3:020681272,1.00E-10,W/20681272-20681306,JS806389.1
SALK_108910C1,chr3:020729351,4.00E-46,W/20729351-20729449,JY086062.1
SALK_209797,chr3:020729460,2.00E-138,W/20729460-20729725,JY502188.1
SALK_108910C2,chr3:020730743,1.00E-34,W/20730743-20730820,JY126517.1
SALK_206459,chr3:020732087,1.00E-125,W/20732087-20732329,JS806835.1
SALK_203117,chr3:020749482,3.00E-122,W/20749482-20749718,JS805389.1
SALK_204725,chr3:020767335,3.00E-121,W/20767335-20767569,JS806086.1
SALK_113640C,chr3:020776147,3.00E-47,W/20776147-20776247,JY502505.1
SALK_202304,chr3:020776893,1.00E-119,W/20776893-20777124,JS805121.1
SALK_203073,chr3:020778386,1.00E-114,W/20778386-20778608,JY127677.1
SALK_114593C1,chr3:020791147,2.00E-102,W/20791147-20791347,JY502560.1
SALK_202720,chr3:020803263,2.00E-107,W/20803263-20803482,JS805258.1
SALK_201999,chr3:020805073,3.00E-38,W/20805073-20805178,JS804994.1
SALK_105744C1,chr3:020820043,1.00E-34,W/20820043-20820120,JY126339.1
SALK_208642,chr3:020822292,3.00E-131,W/20822292-20822544,JY126799.1
SALK_111366C,chr3:020830200,2.00E-102,W/20830200-20830400,JY502396.1
SALK_203475,chr3:020853608,9.00E-106,W/20853608-20853814,JS805526.1
SALK_206500,chr3:020860044,2.00E-24,W/20860044-20860107,JS806861.1
SALK_209019,chr3:020878380,2.00E-127,W/20878380-20878625,JY501894.1
SALK_002815C1,chr3:020878381,4.00E-156,W/20878381-20878678,JY085768.1
SALK_205978,chr3:020928101,2.00E-108,W/20928101-20928312,JS806588.1
SALK_204917,chr3:020972084,5.00E-109,W/20972084-20972301,JS806155.1
SALK_206142,chr3:020973499,3.00E-116,W/20973499-20973724,JS806651.1
SALK_200607,chr3:020983871,1.00E-114,W/20983871-20984093,JS804377.1
SALK_204868,chr3:020987274,3.00E-116,W/20987274-20987499,JS806135.1
SALK_200317,chr3:020993402,7.00E-97,W/20993402-20993592,JS804281.1
SALK_203563,chr3:020993927,5.00E-119,W/20993927-20994157,JS805558.1
SALK_204251,chr3:021046713,1.00E-115,W/21046713-21046937,JS805898.1
SALK_206853,chr3:021066143,5.00E-129,W/21066143-21066391,JS807047.1
SALK_202965,chr3:021098301,8.00E-91,W/21098301-21098480,JS805341.1
SALK_209308,chr3:021126928,2.00E-86,W/21126928-21127099,JY502007.1
SALK_082934C1,chr3:021127023,3.00E-37,W/21127023-21127108,JY085881.1
SALK_106718C1,chr3:021129995,1.00E-34,W/21129995-21130072,JY126410.1
SALK_108183C1,chr3:021152637,1.00E-34,W/21152637-21152714,JY126478.1
SALK_209381,chr3:021163136,0,W/21163136-21163610,JY502035.1
SALK_084995C1,chr3:021163340,6.00E-50,W/21163340-21163445,JY085909.1
SALK_209500,chr3:021188409,0,W/21188409-21188768,JY502097.1
SALK_087824C,chr3:021188443,3.00E-84,W/21188443-21188613,JY085971.1
SALK_106097C1,chr3:021260154,2.00E-77,W/21260154-21260315,JY085997.1
SALK_209587,chr3:021260323,3.00E-131,W/21260323-21260575,JY502123.1
SALK_208288,chr3:021260338,4.00E-94,W/21260338-21260523,JY126608.1
SALK_205584,chr3:021262247,1.00E-89,W/21262247-21262424,JS806432.1
SALK_203882,chr3:021262613,4.00E-115,W/21262613-21262836,JS805711.1
SALK_105582C1,chr3:021280554,1.00E-34,W/21280554-21280631,JY126327.1
SALK_200249,chr3:021297363,1.00E-46,W/21297363-21297462,JS804266.1
SALK_203297,chr3:021320571,2.00E-107,W/21320571-21320780,JS805459.1
SALK_201393,chr3:021333701,1.00E-115,W/21333701-21333928,JS804668.1
SALK_107859C1,chr3:021338904,1.00E-34,W/21338904-21338981,JY126472.1
SALK_203512,chr3:021339326,2.00E-107,W/21339326-21339535,JS805538.1
SALK_206288,chr3:021342253,9.00E-137,W/21342253-21342515,JS806742.1
SALK_204414,chr3:021343089,3.00E-116,W/21343089-21343314,JS805961.1
SALK_204228,chr3:021386510,1.00E-114,W/21386510-21386732,JS805885.1
SALK_206318,chr3:021391087,2.00E-102,W/21391087-21391287,JS806757.1
SALK_202655,chr3:021425753,8.00E-123,W/21425753-21425990,JS805235.1
SALK_203891,chr3:021426444,2.00E-87,W/21426444-21426617,JS805716.1
SALK_204451,chr3:021426632,1.00E-125,W/21426632-21426874,JS805981.1
SALK_208587,chr3:021433690,1.00E-125,W/21433690-21433932,JY126762.1
SALK_201845,chr3:021486617,3.00E-100,W/21486617-21486813,JS804903.1
SALK_201887,chr3:021516821,3.00E-126,W/21516821-21517064,JS804933.1
SALK_202173,chr3:021521912,4.00E-115,W/21521912-21522135,JS805062.1
SALK_206364,chr3:021566004,8.00E-70,W/21566004-21566148,JS806778.1
SALK_208469,chr3:021574537,3.00E-110,W/21574537-21574751,JY126704.1
SALK_110323C,chr3:021596866,3.00E-47,W/21596866-21596966,JY502379.1
SALK_203730,chr3:021599013,3.00E-137,W/21599013-21599276,JS805639.1
SALK_206335,chr3:021600190,3.00E-116,W/21600190-21600415,JS806761.1
SALK_206965,chr3:021632888,4.00E-125,W/21632888-21633129,JS807093.1
SALK_203665,chr3:021643494,9.00E-137,W/21643494-21643756,JS805604.1
SALK_204068,chr3:021674516,3.00E-106,W/21674516-21674723,JS805803.1
SALK_204415,chr3:021696497,0,W/21696497-21696867,JS805962.1
SALK_204178,chr3:021718332,4.00E-115,W/21718332-21718555,JS805863.1
SALK_200457,chr3:021740114,8.00E-132,W/21740114-21740367,JS804332.1
SALK_203037,chr3:021746555,7.00E-113,W/21746555-21746774,JS805364.1
SALK_208568,chr3:021774783,1.00E-09,W/21774783-21774814,JY126751.1
SALK_205175,chr3:021780387,3.00E-152,W/21780387-21780677,JS806263.1
SALK_205483,chr3:021789422,2.00E-17,W/21789422-21789471,JS806398.1
SALK_203866,chr3:021789697,5.00E-145,W/21789697-21789977,JS805706.1
SALK_201198,chr3:021854612,1.00E-59,W/21854612-21854735,JS804585.1
SALK_203838,chr3:021909153,5.00E-104,W/21909153-21909356,JS805686.1
SALK_205694,chr3:021922005,7.00E-102,W/21922005-21922204,JS806467.1
SALK_201611,chr3:021940168,4.00E-120,W/21940168-21940400,JS804763.1
SALK_209388,chr3:021958604,0,W/21958604-21959113,JY502037.1
SALK_085195C,chr3:021958943,4.00E-78,W/21958943-21959099,JY085911.1
SALK_108736C,chr3:021986428,3.00E-80,W/21986428-21986588,JY086060.1
SALK_209781,chr3:021986606,5.00E-139,W/21986606-21986872,JY502186.1
SALK_206857,chr3:022001270,6.00E-119,W/22001270-22001500,JS807048.1
SALK_204650,chr3:022003053,6.00E-134,W/22003053-22003310,JS806065.1
SALK_209448,chr3:022042161,8.00E-178,W/22042161-22042497,JY502068.1
SALK_086616C1,chr3:022042304,7.00E-112,W/22042304-22042521,JY085942.1
SALK_209200,chr3:022068934,3.00E-106,W/22068934-22069141,JY501971.1
SALK_078858C1,chr3:022068953,1.00E-104,W/22068953-22069157,JY085845.1
SALK_202952,chr3:022071261,0,W/22071261-22071670,JS805335.1
SALK_206568,chr3:022088711,7.00E-138,W/22088711-22088975,JS806900.1
SALK_204632,chr3:022096343,4.00E-115,W/22096343-22096566,JS806056.1
SALK_207324,chr3:022105401,8.00E-94,W/22105401-22105749,JS807217.1
SALK_204352,chr3:022107011,1.00E-121,W/22107011-22107246,JS805935.1
SALK_201807,chr3:022143207,2.00E-20,W/22143207-22143260,JS804882.1
SALK_205054,chr3:022149705,6.00E-118,W/22149705-22149933,JS806207.1
SALK_201808,chr3:022150546,6.00E-24,W/22150546-22150638,JS804883.1
SALK_204458,chr3:022187482,4.00E-130,W/22187482-22187732,JS805986.1
SALK_204430,chr3:022192463,6.00E-154,W/22192463-22192756,JS805969.1
SALK_206838,chr3:022222538,1.00E-94,W/22222538-22222724,JS807041.1
SALK_206052,chr3:022246958,5.00E-93,W/22246958-22247141,JS806618.1
SALK_205620,chr3:022254886,4.00E-104,W/22254886-22255089,JS806447.1
SALK_201444,chr3:022278677,9.00E-112,W/22278677-22278900,JS804695.1
SALK_201927,chr3:022279850,4.00E-125,W/22279850-22280091,JS804962.1
SALK_206503,chr3:022285325,7.00E-123,W/22285325-22285562,JS806862.1
SALK_206726,chr3:022287260,2.00E-102,W/22287260-22287460,JS806984.1
SALK_208780,chr3:022337486,5.00E-114,W/22337486-22337716,JY126866.1
SALK_206218,chr3:022346788,6.00E-123,W/22346788-22347025,JS806700.1
SALK_204410,chr3:022356343,1.00E-94,W/22356343-22356529,JS805957.1
SALK_200347,chr3:022400459,1.00E-34,W/22400459-22400536,JS804294.1
SALK_210091,chr3:022408588,8.00E-117,W/22408588-22408814,JY502269.1
SALK_114096C1,chr3:022408589,9.00E-59,W/22408589-22408710,JY086143.1
SALK_205553,chr3:022416653,1.00E-115,W/22416653-22416877,JS806423.1
SALK_205248,chr3:022417175,1.00E-105,W/22417175-22417381,JS806297.1
SALK_208804,chr3:022439118,8.00E-122,W/22439118-22439353,JY126873.1
SALK_106189C1,chr3:022453425,7.00E-112,W/22453425-22453642,JY126359.1
SALK_209554,chr3:022457098,5.00E-139,W/22457098-22457364,JY502115.1
SALK_105660C1,chr3:022457157,1.00E-67,W/22457157-22457294,JY085989.1
SALK_208762,chr3:022463616,2.00E-117,W/22463616-22463843,JY126853.1
SALK_209209,chr3:022465876,1.00E-140,W/22465876-22466145,JY501974.1
SALK_078963C,chr3:022465954,3.00E-121,W/22465954-22466191,JY085848.1
SALK_206372,chr3:022471597,1.00E-93,W/22471597-22471781,JS806783.1
SALK_208858,chr3:022500888,3.00E-131,W/22500888-22501140,JY126894.1
SALK_113198C,chr3:022501565,2.00E-102,W/22501565-22501765,JY502464.1
SALK_113386C,chr3:022535589,3.00E-47,W/22535589-22535689,JY502479.1
SALK_203332,chr3:022553155,5.00E-103,W/22553155-22553356,JS805474.1
SALK_204197,chr3:022575136,7.00E-113,W/22575136-22575355,JS805874.1
SALK_200666,chr3:022615236,1.00E-34,W/22615236-22615313,JS804397.1
SALK_205314,chr3:022618744,1.00E-63,W/22618744-22618874,JS806327.1
SALK_203944,chr3:022619551,2.00E-118,W/22619551-22619780,JS805736.1
SALK_207744,chr3:022638348,4.00E-126,W/22638348-22638591,JS807275.1
SALK_201652,chr3:022656038,3.00E-131,W/22656038-22656293,JS804791.1
SALK_113405C,chr3:022684019,3.00E-47,W/22684019-22684119,JY502481.1
SALK_205237,chr3:022691766,2.00E-12,W/22691766-22691806,JS806290.1
SALK_105919C1,chr3:022704011,4.00E-41,W/22704011-22704112,JY126353.1
SALK_209951,chr3:022704452,3.00E-126,W/22704452-22704695,JY502235.1
SALK_111558C1,chr3:022704456,5.00E-77,W/22704456-22704610,JY086109.1
SALK_106786C3,chr3:022716667,7.00E-33,W/22716667-22716744,JY126416.1
SALK_209631,chr3:022718768,1.00E-145,W/22718768-22719046,JY502140.1
SALK_106786C2,chr3:022725010,2.00E-59,W/22725010-22725132,JY086014.1
SALK_114444C,chr3:022745476,3.00E-47,W/22745476-22745576,JY502548.1
SALK_115099C,chr3:022745481,3.00E-47,W/22745481-22745581,JY502576.1
SALK_208258,chr3:022759895,2.00E-118,W/22759895-22760124,JY126592.1
SALK_112350C,chr3:022763424,2.00E-102,W/22763424-22763624,JY502441.1
SALK_202676,chr3:022763665,2.00E-124,W/22763665-22763905,JS805242.1
SALK_206652,chr3:022793133,8.00E-117,W/22793133-22793359,JS806944.1
SALK_202773,chr3:022794280,9.00E-117,W/22794280-22794506,JS805271.1
SALK_204540,chr3:022823082,2.00E-123,W/22823082-22823320,JS806023.1
SALK_114147C,chr3:022823400,2.00E-102,W/22823400-22823600,JY502526.1
SALK_204344,chr3:022828141,7.00E-118,W/22828141-22828369,JS805933.1
SALK_207183,chr3:022846068,3.00E-100,W/22846068-22846264,JS807186.1
SALK_208425,chr3:022861654,2.00E-118,W/22861654-22861883,JY126683.1
SALK_203255,chr3:022877143,7.00E-153,W/22877143-22877434,JY127682.1
SALK_209166,chr3:023004056,1.00E-124,W/23004056-23004296,JY501957.1
SALK_078099C1,chr3:023004057,7.00E-148,W/23004057-23004342,JY085831.1
SALK_202224,chr3:023006551,3.00E-152,W/23006551-23006841,JS805088.1
SALK_203959,chr3:023006938,1.00E-109,W/23006938-23007151,JS805744.1
SALK_206228,chr3:023007120,6.00E-113,W/23007120-23007339,JS806708.1
SALK_108927C1,chr3:023015581,3.00E-25,W/23015581-23015647,JY126522.1
SALK_206566,chr3:023015939,1.00E-34,W/23015939-23016016,JS806898.1
SALK_206630,chr3:023042938,4.00E-110,W/23042938-23043152,JS806928.1
SALK_203489,chr3:023044459,4.00E-130,W/23044459-23044709,JS805531.1
SALK_202291,chr3:023055968,4.00E-115,W/23055968-23056191,JS805111.1
SALK_206368,chr3:023080944,3.00E-126,W/23080944-23081187,JS806781.1
SALK_203667,chr3:023091238,5.00E-119,W/23091238-23091468,JS805605.1
SALK_209834,chr3:023131949,1.00E-129,W/23131949-23132198,JY502199.1
SALK_109199C1,chr3:023131954,2.00E-33,W/23131954-23132029,JY086073.1
SALK_206943,chr3:023146602,1.00E-119,W/23146602-23146833,JS807079.1
SALK_208832,chr3:023174220,3.00E-142,W/23174220-23174492,JY126883.1
SALK_202038,chr3:023210494,1.00E-104,W/23210494-23210698,JS805017.1
SALK_202929,chr3:023247522,1.00E-120,W/23247522-23247755,JS805324.1
SALK_205139,chr3:023263968,3.00E-106,W/23263968-23264175,JS806238.1
SALK_206490,chr3:023300350,1.00E-120,W/23300350-23300583,JS806853.1
SALK_200201,chr3:023300937,1.00E-17,W/23300937-23300983,JS804243.1
SALK_204951,chr3:023301499,1.00E-126,W/23301499-23301743,JS806171.1
SALK_209817,chr3:023333518,3.00E-116,W/23333518-23333743,JY502196.1
SALK_109028C2,chr3:023333519,1.00E-56,W/23333519-23333636,JY086070.1
SALK_200792,chr3:023378866,4.00E-35,W/23378866-23378944,JS804436.1
SALK_201930,chr3:023392768,7.00E-138,W/23392768-23393032,JS804964.1
SALK_207881,chr3:023456042,7.00E-44,W/23456042-23456136,JS807298.1
SALK_202199,chr3:023459209,1.00E-72,W/23459209-23459355,JS805072.1
SALK_114910C1,chr4:000027968,3.00E-47,W/27968-28068,JY502570.1
SALK_113937C1,chr4:000045555,3.00E-47,W/45555-45655,JY502512.1
SALK_113607C,chr4:000106842,3.00E-47,W/106842-106942,JY502501.1
SALK_205158,chr4:000109543,7.00E-153,W/109543-109834,JS806252.1
SALK_204253,chr4:000146081,3.00E-131,W/146081-146333,JS805899.1
SALK_205476,chr4:000148084,5.00E-109,W/148084-148296,JS806396.1
SALK_203507,chr4:000153243,5.00E-34,W/153243-153319,JY127698.1
SALK_209509,chr4:000154816,0,W/154816-155168,JY502103.1
SALK_087971C,chr4:000154957,1.00E-67,W/154957-155094,JY085977.1
SALK_206841,chr4:000215244,3.00E-100,W/215244-215440,JS807043.1
SALK_201122,chr4:000215384,3.00E-111,W/215384-215600,JS804544.1
SALK_107605C1,chr4:000231291,1.00E-34,W/231291-231368,JY126460.1
SALK_202670,chr4:000250985,2.00E-128,W/250985-251232,JY127654.1
SALK_205869,chr4:000254536,2.00E-128,W/254536-254783,JS806548.1
SALK_203426,chr4:000271362,3.00E-105,W/271362-271567,JS805510.1
SALK_203419,chr4:000293734,9.00E-112,W/293734-293951,JS805505.1
SALK_205180,chr4:000294521,2.00E-97,W/294521-294712,JS806266.1
SALK_207073,chr4:000296196,8.00E-122,W/296196-296431,JS807143.1
SALK_210227,chr4:000356151,8.00E-127,W/356151-356395,JY502319.1
SALK_115678C1,chr4:000356157,3.00E-85,W/356157-356326,JY086193.1
SALK_204242,chr4:000364361,1.00E-120,W/364361-364594,JS805891.1
SALK_202175,chr4:000405464,9.00E-111,W/405464-405679,JS805063.1
SALK_106380C,chr4:000409509,1.00E-34,W/409509-409586,JY126377.1
SALK_105750C1,chr4:000412723,1.00E-34,W/412723-412800,JY126340.1
SALK_202677,chr4:000418675,3.00E-111,W/418675-418891,JY127656.1
SALK_208913,chr4:000421554,4.00E-125,W/421554-421795,JY126911.1
SALK_202891,chr4:000448960,4.00E-35,W/448960-449038,JS805313.1
SALK_202667,chr4:000472926,4.00E-35,W/472926-473004,JS805240.1
SALK_206514,chr4:000482306,8.00E-86,W/482306-482476,JS806868.1
SALK_206654,chr4:000483231,5.00E-93,W/483231-483414,JS806946.1
SALK_205706,chr4:000484008,9.00E-86,W/484008-484178,JS806471.1
SALK_205344,chr4:000490987,3.00E-31,W/490987-491058,JS806345.1
SALK_206567,chr4:000491305,3.00E-131,W/491305-491557,JS806899.1
SALK_114500C,chr4:000642179,4.00E-63,W/642179-642308,JY086159.1
SALK_210142,chr4:000642182,2.00E-112,W/642182-642400,JY502285.1
SALK_201029,chr4:000649709,2.00E-123,W/649709-649947,JS804506.1
SALK_206398,chr4:000668990,1.00E-34,W/668990-669067,JS806797.1
SALK_109462C,chr4:000676455,3.00E-47,W/676455-676555,JY502339.1
SALK_113295C,chr4:000677192,3.00E-47,W/677192-677292,JY502470.1
SALK_202414,chr4:000711522,2.00E-97,W/711522-711713,JS805157.1
SALK_203594,chr4:000712155,5.00E-119,W/712155-712388,JS805573.1
SALK_105414C,chr4:000780512,1.00E-34,W/780512-780589,JY126315.1
SALK_206161,chr4:000808677,1.00E-110,W/808677-808895,JS806662.1
SALK_208296,chr4:000813120,2.00E-113,W/813120-813340,JY126613.1
SALK_210067,chr4:000814214,0,W/814214-814594,JY502266.1
SALK_113787C1,chr4:000814467,1.00E-24,W/814467-814535,JY086140.1
SALK_202264,chr4:000839985,4.00E-140,W/839985-840253,JS805100.1
SALK_205504,chr4:000858909,3.00E-101,W/858909-859107,JS806406.1
SALK_203084,chr4:000860396,1.00E-115,W/860396-860620,JS805377.1
SALK_207638,chr4:000898535,6.00E-149,W/898535-898819,JS807260.1
SALK_203906,chr4:000900420,1.00E-68,W/900420-900559,JS805721.1
SALK_206531,chr4:000900894,4.00E-120,W/900894-901126,JS806877.1
SALK_208431,chr4:000923286,1.00E-99,W/923286-923481,JY126687.1
SALK_204132,chr4:000950182,3.00E-105,W/950182-950387,JS805835.1
SALK_115361C,chr4:000975725,2.00E-102,W/975725-975925,JY502597.1
SALK_203151,chr4:000991446,1.00E-99,W/991446-991641,JS805411.1
SALK_201624,chr4:001057433,2.00E-112,W/1057433-1057651,JS804774.1
SALK_204945,chr4:001128391,4.00E-115,W/1128391-1128614,JS806170.1
SALK_202706,chr4:001133477,7.00E-113,W/1133477-1133696,JS805253.1
SALK_208784,chr4:001175952,3.00E-100,W/1175952-1176148,JY126868.1
SALK_209699,chr4:001177384,2.00E-122,W/1177384-1177620,JY502165.1
SALK_107492C1,chr4:001177385,9.00E-80,W/1177385-1177544,JY086039.1
SALK_204652,chr4:001185945,6.00E-119,W/1185945-1186175,JS806066.1
SALK_208413,chr4:001224412,1.00E-88,W/1224412-1224587,JY126677.1
SALK_205586,chr4:001276499,5.00E-103,W/1276499-1276700,JS806433.1
SALK_208329,chr4:001321228,7.00E-65,W/1321228-1321360,JY126633.1
SALK_205684,chr4:001321927,5.00E-88,W/1321927-1322101,JS806460.1
SALK_207814,chr4:001334613,8.00E-133,W/1334613-1334868,JS807284.1
SALK_106401C1,chr4:001381031,2.00E-50,W/1381031-1381137,JY126378.1
SALK_202814,chr4:001414620,3.00E-21,W/1414620-1414673,JS805287.1
SALK_204564,chr4:001447774,8.00E-143,W/1447774-1448050,JS806032.1
SALK_207055,chr4:001447967,2.00E-118,W/1447967-1448196,JS807133.1
SALK_204851,chr4:001463350,2.00E-86,W/1463350-1463521,JS806123.1
SALK_202843,chr4:001499766,3.00E-112,W/1499766-1499984,JS805291.1
SALK_108863C1,chr4:001509343,8.00E-117,W/1509343-1509569,JY126511.1
SALK_208743,chr4:001520270,1.00E-103,W/1520270-1520472,JY126847.1
